fnlwgt,education_num,relationship,race,sex,capital_gain,capital_loss,hours_per_week,income,age_generalized,education_generalized,occupation_generalized,workclass_generalized,marital_generalized,native_generalized,suppressed
175032,9,Husband,White,Male,0,0,40,<=50K,60+,Secondary,?,?,Married,USA,False
308654,10,Own-child,Asian-Pac-Islander,Female,0,0,20,<=50K,<25,Secondary,Protective-serv,Local-gov,Single,USA,False
156084,9,Own-child,White,Female,0,0,40,<=50K,25-39,Secondary,Sales,Private,Single,USA,False
380127,13,Not-in-family,White,Female,0,0,40,<=50K,40-59,HigherEd,White-collar,Government,Single,USA,False
258675,9,Own-child,White,Male,0,0,40,<=50K,25-39,Secondary,Transport-moving,Private,Single,USA,False
353142,10,Unmarried,Black,Female,0,0,40,<=50K,40-59,Secondary,Machine-op-inspct,Private,Separated,USA,False
143030,9,Not-in-family,White,Female,0,0,40,<=50K,40-59,Secondary,Machine-op-inspct,Private,Separated,USA,False
304857,14,Not-in-family,White,Male,27828,0,40,>50K,40-59,HigherEd,White-collar,Private,Separated,USA,False
30912,9,Husband,White,Male,0,0,43,<=50K,25-39,Secondary,Service,Private,Married,USA,False
111128,12,Husband,White,Male,0,0,40,>50K,25-39,Assoc-acdm,White-collar,Private,Married,USA,False
137354,14,Husband,Asian-Pac-Islander,Male,0,0,40,<=50K,60+,HigherEd,Prof-specialty,Self-Employed,Married,Other,False
133420,10,Husband,White,Male,5013,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
352612,6,Husband,White,Male,0,0,40,<=50K,40-59,10th,Blue-collar,Private,Married,USA,False
169426,9,Husband,White,Male,7298,0,40,>50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
319016,9,Husband,White,Male,2885,0,45,<=50K,40-59,Secondary,Transport-moving,Private,Married,USA,False
119751,14,Other-relative,Asian-Pac-Islander,Female,0,0,40,<=50K,40-59,HigherEd,Prof-specialty,Private,Single,Other,False
202220,9,Wife,Black,Female,2407,0,35,<=50K,40-59,Secondary,Service,Private,Married,USA,False
99220,13,Husband,White,Male,0,0,40,>50K,40-59,HigherEd,Sales,Self-Employed,Married,USA,False
111275,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
261241,10,Husband,White,Male,0,0,45,>50K,25-39,Secondary,Adm-clerical,Government,Married,USA,False
182013,10,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,White-collar,Private,Separated,USA,False
40666,10,Husband,White,Male,0,0,50,<=50K,40-59,Secondary,Farming-fishing,Private,Married,USA,False
216461,10,Own-child,Black,Female,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Private,Separated,USA,False
290856,9,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Adm-clerical,Private,Married,USA,False
82783,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
109959,10,Husband,White,Male,0,0,25,<=50K,25-39,Secondary,Sales,Self-Employed,Married,USA,False
192337,8,Husband,White,Male,0,0,40,>50K,25-39,12th,Blue-collar,Private,Married,USA,False
33610,9,Own-child,White,Male,0,0,40,<=50K,25-39,Secondary,Transport-moving,Private,Single,USA,False
247006,9,Husband,White,Male,0,0,52,<=50K,25-39,Secondary,White-collar,Private,Married,USA,False
311913,9,Wife,White,Female,0,0,40,>50K,25-39,Secondary,Adm-clerical,Local-gov,Married,USA,False
266070,15,Not-in-family,White,Female,0,0,50,<=50K,25-39,Prof-school,Prof-specialty,Private,Single,USA,False
226978,9,Own-child,White,Male,0,0,35,<=50K,<25,Secondary,Service,Private,Single,USA,False
362165,13,Not-in-family,Black,Female,0,2206,25,<=50K,60+,HigherEd,Prof-specialty,Local-gov,Widowed,USA,False
341672,10,Husband,Asian-Pac-Islander,Male,0,0,50,<=50K,25-39,Secondary,Adm-clerical,Private,Married,Other,False
243872,12,Not-in-family,White,Male,0,0,40,>50K,25-39,Assoc-acdm,Prof-specialty,Government,Single,USA,False
259583,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Private,Married,USA,False
219863,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
206947,9,Not-in-family,White,Female,0,0,50,<=50K,40-59,Secondary,Adm-clerical,Private,Separated,USA,False
38488,9,Own-child,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
182504,10,Own-child,White,Female,0,0,25,<=50K,<25,Secondary,Service,Private,Single,USA,False
193815,12,Husband,White,Male,0,0,55,<=50K,25-39,Assoc-acdm,White-collar,Private,Married,Other,False
521665,10,Husband,White,Male,0,0,24,<=50K,40-59,Secondary,?,?,Married,USA,False
46442,13,Wife,White,Female,0,1902,50,>50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
60267,9,Unmarried,White,Female,0,0,38,<=50K,40-59,Secondary,Adm-clerical,Private,Separated,USA,False
264357,6,Husband,White,Male,0,0,50,<=50K,40-59,10th,Transport-moving,Private,Married,USA,False
191814,9,Own-child,White,Male,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Private,Married,USA,False
174575,10,Not-in-family,White,Male,0,0,45,<=50K,40-59,Secondary,Adm-clerical,Private,Separated,USA,False
198619,11,Husband,White,Male,0,0,40,<=50K,40-59,Assoc-voc,Machine-op-inspct,Private,Married,USA,False
238192,9,Husband,White,Male,0,1887,40,>50K,40-59,Secondary,White-collar,Government,Married,USA,False
257780,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Adm-clerical,Private,Married,USA,False
183355,9,Husband,White,Male,0,0,40,>50K,60+,Secondary,Adm-clerical,Private,Married,USA,False
148429,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
71221,9,Unmarried,White,Female,0,0,60,<=50K,40-59,Secondary,Machine-op-inspct,Private,Separated,USA,False
32146,10,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Single,USA,False
180714,10,Husband,Black,Male,0,2179,40,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
46281,10,Husband,White,Male,0,0,50,>50K,40-59,Secondary,Sales,Self-Employed,Married,USA,False
148015,13,Own-child,Black,Female,0,0,40,<=50K,25-39,HigherEd,Sales,Private,Single,USA,False
278115,10,Own-child,White,Male,0,0,12,<=50K,<25,Secondary,Service,Private,Single,USA,False
176673,10,Other-relative,Black,Female,0,0,35,<=50K,25-39,Secondary,Sales,Private,Single,USA,False
238415,9,Unmarried,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Separated,USA,False
37939,13,Husband,White,Male,0,0,35,<=50K,25-39,HigherEd,Blue-collar,Self-Employed,Married,USA,False
35649,13,Husband,White,Male,0,0,40,<=50K,60+,HigherEd,Blue-collar,Self-Employed,Married,USA,False
383493,10,Husband,White,Male,15024,0,50,>50K,40-59,Secondary,White-collar,Private,Married,USA,False
204900,9,Wife,Black,Female,0,0,40,<=50K,40-59,Secondary,Prof-specialty,Government,Married,USA,False
20809,9,Not-in-family,White,Male,0,0,75,>50K,40-59,Secondary,Blue-collar,Private,Separated,USA,False
148207,10,Husband,White,Male,0,0,65,>50K,25-39,Secondary,White-collar,Private,Married,USA,False
200153,9,Own-child,White,Female,0,0,32,<=50K,<25,Secondary,Service,Private,Single,USA,False
169496,14,Husband,White,Male,0,0,15,>50K,25-39,HigherEd,Service,Private,Married,USA,False
366898,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,Other,False
324947,13,Husband,White,Male,0,0,40,<=50K,25-39,HigherEd,Handlers-cleaners,Private,Married,USA,False
321577,9,Own-child,Black,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
241360,13,Not-in-family,White,Male,0,0,40,<=50K,25-39,HigherEd,Sales,Private,Single,USA,False
207564,10,Wife,White,Female,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Married,USA,False
220860,9,Not-in-family,White,Male,0,0,45,<=50K,25-39,Secondary,Transport-moving,Private,Separated,USA,False
336571,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,White-collar,Local-gov,Married,USA,False
180280,10,Wife,White,Female,0,0,40,<=50K,60+,Secondary,White-collar,Private,Married,USA,False
81282,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Service,Private,Single,USA,False
86332,11,Husband,White,Male,4064,0,55,<=50K,40-59,Assoc-voc,Service,Private,Married,USA,False
287647,14,Not-in-family,White,Male,4787,0,45,>50K,40-59,HigherEd,Sales,Private,Separated,USA,False
183735,9,Husband,White,Male,3137,0,30,<=50K,25-39,Secondary,Prof-specialty,Self-Employed,Married,USA,False
100800,9,Not-in-family,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Single,USA,False
102693,9,Not-in-family,White,Male,1086,0,35,<=50K,60+,Secondary,?,?,Widowed,USA,False
151053,10,Husband,White,Male,5178,0,40,>50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
347153,10,Other-relative,White,Male,0,0,40,<=50K,25-39,Secondary,Transport-moving,Private,Single,USA,False
319146,11,Husband,White,Male,4386,0,40,>50K,25-39,Assoc-voc,Blue-collar,Private,Married,Other,False
197719,10,Other-relative,Amer-Indian-Eskimo,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Single,USA,False
197114,10,Husband,White,Male,0,0,6,>50K,40-59,Secondary,Transport-moving,Private,Married,USA,False
184543,11,Not-in-family,White,Female,0,0,40,<=50K,<25,Assoc-voc,Adm-clerical,Private,Single,USA,False
122026,9,Husband,White,Male,0,0,50,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
340543,13,Not-in-family,White,Female,0,0,38,<=50K,<25,HigherEd,White-collar,Private,Single,USA,False
101950,14,Not-in-family,White,Female,0,0,45,<=50K,40-59,HigherEd,White-collar,Private,Single,USA,False
179508,9,Husband,White,Male,0,0,55,<=50K,40-59,Secondary,Machine-op-inspct,Private,Married,USA,False
225317,3,Husband,White,Male,0,0,40,<=50K,40-59,5th-6th,Blue-collar,Private,Married,Other,False
53304,13,Husband,White,Male,0,0,50,>50K,40-59,HigherEd,Prof-specialty,Local-gov,Married,USA,False
184016,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Transport-moving,Private,Single,USA,False
250165,9,Husband,White,Male,0,0,40,<=50K,<25,Secondary,Sales,Private,Married,USA,False
65868,9,Not-in-family,White,Female,0,0,43,<=50K,60+,Secondary,Sales,Private,Widowed,USA,False
35459,9,Not-in-family,White,Male,0,0,40,<=50K,40-59,Secondary,Sales,Private,Single,USA,False
282092,12,Not-in-family,White,Female,0,0,40,<=50K,25-39,Assoc-acdm,White-collar,Private,Single,USA,False
90042,10,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
102986,3,Wife,Asian-Pac-Islander,Female,0,0,40,>50K,25-39,5th-6th,Machine-op-inspct,Private,Married,Other,False
180667,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
184440,10,Husband,White,Male,3464,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
202565,2,Husband,White,Male,0,0,40,<=50K,40-59,1st-4th,Machine-op-inspct,Private,Married,Other,False
287268,10,Not-in-family,White,Male,0,0,35,<=50K,25-39,Secondary,Service,Private,Single,USA,False
215955,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
82552,12,Husband,White,Male,0,0,40,<=50K,25-39,Assoc-acdm,White-collar,Private,Married,USA,False
284741,10,Not-in-family,White,Female,0,0,30,<=50K,25-39,Secondary,Sales,Private,Single,USA,False
340428,12,Not-in-family,White,Female,0,0,35,<=50K,25-39,Assoc-acdm,Adm-clerical,Private,Single,USA,False
175891,5,Husband,White,Male,0,0,40,<=50K,60+,9th,?,?,Married,USA,False
161599,9,Husband,White,Male,0,0,40,>50K,25-39,Secondary,Handlers-cleaners,Private,Married,USA,False
144064,13,Not-in-family,White,Male,0,0,40,<=50K,25-39,HigherEd,White-collar,Private,Single,USA,False
236391,10,Not-in-family,White,Female,0,0,40,<=50K,25-39,Secondary,Sales,Private,Single,USA,False
224943,11,Other-relative,Black,Male,0,0,65,<=50K,25-39,Assoc-voc,Sales,Private,Single,USA,False
151294,10,Not-in-family,White,Female,0,0,25,<=50K,40-59,Secondary,Sales,Private,Widowed,USA,False
241885,10,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Farming-fishing,Private,Married,USA,False
85355,9,Not-in-family,White,Male,0,0,30,<=50K,25-39,Secondary,Machine-op-inspct,Private,Separated,USA,False
362747,10,Not-in-family,Black,Female,0,0,35,<=50K,25-39,Secondary,Service,Private,Single,USA,False
141490,11,Unmarried,White,Female,0,0,50,<=50K,25-39,Assoc-voc,White-collar,Private,Separated,USA,False
147889,12,Wife,White,Female,0,0,40,<=50K,25-39,Assoc-acdm,White-collar,Private,Married,USA,False
70668,9,Wife,White,Female,0,0,50,<=50K,40-59,Secondary,Machine-op-inspct,Private,Married,USA,False
97723,9,Husband,White,Male,0,1672,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
109231,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
102889,10,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Separated,USA,False
182898,9,Not-in-family,White,Male,8614,0,40,>50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
67386,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Service,Private,Single,USA,False
126592,9,Not-in-family,Black,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Separated,USA,False
49469,13,Not-in-family,White,Male,99999,0,50,>50K,25-39,HigherEd,Sales,Private,Single,USA,False
119929,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Self-Employed,Married,USA,False
202872,9,Wife,White,Female,0,0,40,>50K,40-59,Secondary,Sales,Private,Married,USA,False
195201,9,Husband,Other,Male,0,0,50,<=50K,25-39,Secondary,Sales,Private,Married,USA,False
128272,10,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,White-collar,Private,Married,USA,False
102628,10,Husband,White,Male,0,0,40,>50K,40-59,Secondary,Service,Local-gov,Married,USA,False
171114,13,Own-child,White,Female,0,0,40,<=50K,25-39,HigherEd,White-collar,Private,Single,USA,False
139364,9,Husband,White,Male,0,1902,40,>50K,25-39,Secondary,Sales,Private,Married,USA,False
312785,13,Own-child,Black,Male,0,0,35,<=50K,25-39,HigherEd,Prof-specialty,Local-gov,Single,USA,False
175428,14,Husband,White,Male,0,0,40,>50K,40-59,HigherEd,Prof-specialty,Local-gov,Married,USA,False
104223,9,Unmarried,Black,Female,0,0,32,<=50K,25-39,Secondary,Service,Private,Single,USA,False
144784,9,Not-in-family,Black,Female,0,0,40,<=50K,25-39,Secondary,Service,Private,Single,USA,False
103540,4,Husband,Black,Male,0,0,40,<=50K,40-59,7th-8th,Transport-moving,Private,Married,USA,False
172700,9,Unmarried,Black,Female,0,0,40,<=50K,25-39,Secondary,Service,Government,Single,USA,False
282484,10,Own-child,White,Female,0,0,40,<=50K,<25,Secondary,Service,Private,Single,USA,False
323055,9,Husband,White,Male,0,0,50,>50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
116055,9,Unmarried,Black,Female,2977,0,35,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
226696,13,Not-in-family,White,Male,0,0,55,>50K,25-39,HigherEd,White-collar,Private,Single,USA,False
216827,9,Unmarried,Black,Female,0,0,40,<=50K,25-39,Secondary,Service,Private,Separated,USA,False
278122,9,Own-child,White,Male,0,0,40,<=50K,25-39,Secondary,Transport-moving,Private,Single,USA,False
122195,9,Unmarried,Black,Female,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Widowed,USA,False
156890,9,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,White-collar,Self-Employed,Married,USA,False
62396,13,Not-in-family,White,Female,0,0,62,>50K,25-39,HigherEd,Prof-specialty,Self-Employed,Single,USA,False
73054,9,Unmarried,White,Female,0,0,40,<=50K,25-39,Secondary,Sales,Private,Separated,USA,False
130684,10,Husband,White,Male,0,0,42,<=50K,60+,Secondary,Prof-specialty,Private,Married,USA,False
178983,9,Wife,White,Female,0,0,30,>50K,40-59,Secondary,Adm-clerical,Private,Married,USA,False
81038,10,Husband,White,Male,0,0,12,<=50K,40-59,Secondary,Sales,Private,Married,USA,False
151967,10,Husband,White,Male,0,0,58,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
183638,9,Unmarried,White,Female,0,0,40,<=50K,40-59,Secondary,Sales,Private,Widowed,USA,False
247892,10,Husband,Black,Male,0,0,30,<=50K,40-59,Secondary,Blue-collar,Private,Married,USA,False
193787,10,Own-child,White,Female,0,0,50,<=50K,25-39,Secondary,Machine-op-inspct,Private,Single,USA,False
157466,9,Husband,White,Male,0,0,45,<=50K,25-39,Secondary,Adm-clerical,Self-Employed,Married,USA,False
141511,6,Husband,White,Male,0,0,45,>50K,40-59,10th,White-collar,Private,Married,USA,False
158712,9,Not-in-family,White,Female,0,0,99,<=50K,60+,Secondary,?,?,Separated,USA,False
343789,10,Husband,White,Male,0,0,40,>50K,25-39,Secondary,Adm-clerical,Government,Married,USA,False
277647,9,Husband,White,Male,0,1902,40,>50K,40-59,Secondary,Sales,Private,Married,USA,False
291566,9,Not-in-family,Black,Male,0,0,60,<=50K,40-59,Secondary,Blue-collar,Private,Single,USA,False
151382,9,Husband,White,Male,0,0,60,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
196178,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Blue-collar,Private,Married,USA,False
302422,9,Not-in-family,White,Male,0,0,40,<=50K,25-39,Secondary,Adm-clerical,Private,Single,USA,False
37379,13,Not-in-family,White,Female,0,0,45,<=50K,25-39,HigherEd,White-collar,Private,Single,USA,False
200192,10,Wife,White,Female,0,0,45,<=50K,25-39,Secondary,Service,Private,Married,USA,False
180096,13,Husband,White,Male,0,0,35,<=50K,40-59,HigherEd,Prof-specialty,Local-gov,Married,USA,False
192812,13,Own-child,White,Female,0,0,40,<=50K,<25,HigherEd,White-collar,Private,Single,USA,False
373366,2,Husband,White,Male,3781,0,50,<=50K,40-59,1st-4th,Farming-fishing,Private,Married,Other,False
234190,10,Not-in-family,White,Male,0,0,20,<=50K,25-39,Secondary,Service,Government,Single,USA,False
260868,13,Husband,Black,Male,0,0,40,>50K,25-39,HigherEd,Sales,Private,Married,USA,False
109097,9,Unmarried,White,Female,0,0,48,<=50K,25-39,Secondary,Adm-clerical,Private,Separated,USA,False
171393,14,Husband,White,Male,7298,0,55,>50K,25-39,HigherEd,Prof-specialty,Private,Married,USA,False
209146,9,Husband,White,Male,0,0,40,<=50K,40-59,Secondary,Transport-moving,Private,Married,USA,False
172281,14,Not-in-family,White,Male,0,0,40,>50K,40-59,HigherEd,White-collar,Private,Separated,USA,False
73023,9,Not-in-family,White,Male,0,0,55,<=50K,25-39,Secondary,Blue-collar,Private,Separated,USA,False
257269,13,Husband,White,Male,0,2377,35,>50K,60+,HigherEd,?,?,Married,USA,False
35723,9,Own-child,White,Male,0,0,40,<=50K,40-59,Secondary,?,?,Separated,USA,False
30759,11,Husband,White,Male,0,0,60,<=50K,40-59,Assoc-voc,Farming-fishing,Self-Employed,Married,USA,False
105327,9,Not-in-family,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Separated,USA,False
208067,9,Other-relative,White,Male,0,0,40,<=50K,40-59,Secondary,Blue-collar,Private,Separated,USA,False
78631,10,Husband,Amer-Indian-Eskimo,Male,0,0,60,<=50K,40-59,Secondary,White-collar,Self-Employed,Married,USA,False
594187,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Married,USA,False
228476,13,Husband,White,Male,0,0,50,>50K,25-39,HigherEd,Sales,Private,Married,USA,False
126613,10,Own-child,White,Female,0,0,40,<=50K,<25,Secondary,Service,Private,Single,USA,False
30267,9,Husband,White,Male,0,0,50,<=50K,25-39,Secondary,Transport-moving,Private,Married,USA,False
115763,14,Wife,White,Female,0,0,40,>50K,60+,HigherEd,Prof-specialty,Local-gov,Married,USA,False
188335,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Farming-fishing,Self-Employed,Married,USA,False
417668,13,Own-child,White,Male,0,0,30,<=50K,<25,HigherEd,Prof-specialty,Private,Single,USA,False
141807,9,Not-in-family,White,Male,13550,0,40,>50K,40-59,Secondary,?,?,Single,USA,False
296317,9,Husband,White,Male,0,0,40,<=50K,25-39,Secondary,Machine-op-inspct,Private,Married,Other,False
