age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
26-40,Employed,243409,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,50,North America,<=50K
26-40,Employed,58972,High,12,Separated,Exec-managerial,Unmarried,White,Male,1506,0,40,North America,<=50K
41-60,Employed,62857,High,10,Married,Craft-repair,Husband,White,Male,0,0,60,North America,<=50K
26-40,Employed,283174,High,11,Married,Farming-fishing,Husband,White,Male,0,0,60,North America,<=50K
41-60,Employed,107373,Middle,6,Married,Transport-moving,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,201155,Middle,5,Single,Sales,Not-in-family,White,Female,0,0,48,North America,<=50K
41-60,Employed,187505,High,10,Married,Sales,Husband,White,Male,0,0,50,North America,>50K
26-40,Employed,61778,Higher,13,Single,Farming-fishing,Not-in-family,White,Male,0,0,30,North America,<=50K
0-25,Employed,223648,Middle,9,Single,Sales,Not-in-family,White,Male,4101,0,48,North America,<=50K
26-40,Employed,149652,Middle,6,Single,Other-service,Own-child,Black,Female,0,0,30,North America,<=50K
41-60,Employed,170324,Low,3,Married,Craft-repair,Husband,Black,Male,0,0,40,Other,<=50K
41-60,Employed,165937,Middle,9,Separated,Transport-moving,Own-child,White,Male,0,0,60,North America,<=50K
41-60,Government,114060,High,10,Married,Protective-serv,Husband,White,Male,0,0,40,North America,<=50K
41-60,Government,58913,Higher,14,Married,Exec-managerial,Husband,White,Male,0,0,42,North America,>50K
26-40,Government,378916,Middle,9,Married,Adm-clerical,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,241885,Middle,9,Married,Other-service,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,224421,High,11,Married,Farming-fishing,Husband,White,Male,0,0,44,North America,>50K
26-40,?,213771,Middle,9,Widowed,?,Unmarried,White,Female,0,0,36,North America,<=50K
26-40,Employed,315565,Middle,9,Married,Transport-moving,Husband,Black,Male,0,0,40,Other,<=50K
26-40,Government,153005,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,40,North America,>50K
41-60,Employed,98211,Higher,13,Married,Exec-managerial,Husband,White,Male,15024,0,45,North America,>50K
0-25,Employed,198606,Middle,7,Single,Handlers-cleaners,Own-child,White,Female,0,0,16,North America,<=50K
0-25,Employed,260333,Middle,9,Single,Other-service,Own-child,White,Female,0,0,20,North America,<=50K
0-25,Employed,219510,Higher,13,Single,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,32,North America,<=50K
61-100,Employed,266624,Middle,9,Married,Farming-fishing,Husband,White,Male,6418,0,40,North America,>50K
26-40,Employed,136862,Low,2,Single,Other-service,Other-relative,White,Female,0,0,40,South America,<=50K
41-60,Self-Employed,215620,Higher,14,Married,Exec-managerial,Husband,White,Male,15024,0,55,North America,>50K
41-60,Employed,187067,Higher,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,62,North America,<=50K
0-25,Employed,325921,High,11,Single,Prof-specialty,Not-in-family,White,Female,0,0,36,North America,<=50K
26-40,Employed,268127,Middle,9,Single,Other-service,Unmarried,Black,Female,0,0,40,North America,<=50K
61-100,Employed,142535,Middle,9,Widowed,Adm-clerical,Not-in-family,White,Male,0,0,6,North America,<=50K
26-40,Employed,177083,Middle,9,Separated,Exec-managerial,Unmarried,White,Female,0,0,50,North America,<=50K
26-40,Employed,77009,Low,4,Separated,Other-service,Unmarried,White,Female,0,0,50,North America,<=50K
41-60,Employed,306405,High,10,Married,Tech-support,Wife,White,Female,0,0,40,North America,<=50K
41-60,Government,303918,Middle,9,Married,Protective-serv,Husband,White,Male,7688,0,96,North America,>50K
0-25,Government,262819,High,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,<=50K
26-40,Employed,49087,High,11,Married,Handlers-cleaners,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,53833,Middle,9,Single,Other-service,Unmarried,White,Male,0,0,40,North America,<=50K
26-40,Employed,1033222,Higher,13,Single,Adm-clerical,Not-in-family,White,Male,8614,0,40,North America,>50K
0-25,Employed,81145,Middle,9,Single,Other-service,Not-in-family,White,Female,0,0,25,North America,<=50K
41-60,Employed,215479,High,10,Single,Transport-moving,Not-in-family,Black,Male,0,0,43,North America,<=50K
26-40,Employed,113464,Middle,9,Single,Transport-moving,Other-relative,Other,Male,0,0,40,Other,<=50K
41-60,Employed,109530,High,11,Married,Tech-support,Husband,White,Male,7298,0,40,North America,>50K
61-100,Government,217864,Middle,9,Married,Adm-clerical,Husband,White,Male,0,0,40,North America,>50K
41-60,Self-Employed,117721,High,10,Married,Farming-fishing,Husband,White,Male,0,0,65,North America,<=50K
0-25,Employed,199484,High,10,Single,Other-service,Own-child,White,Female,0,0,25,North America,<=50K
0-25,Employed,248851,Higher,13,Single,Other-service,Own-child,White,Male,0,0,40,North America,<=50K
0-25,Employed,116968,Higher,13,Single,Exec-managerial,Not-in-family,White,Male,0,0,45,North America,<=50K
41-60,Employed,366618,Middle,5,Married,Other-service,Husband,White,Male,0,0,30,North America,<=50K
0-25,Employed,240143,Middle,7,Single,Craft-repair,Own-child,White,Male,0,0,30,North America,<=50K
41-60,?,424468,Higher,13,Married,?,Husband,White,Male,0,0,40,North America,>50K
61-100,?,320280,High,10,Single,?,Not-in-family,White,Male,1848,0,1,North America,<=50K
0-25,Employed,120238,High,10,Married,Sales,Husband,White,Male,2885,0,43,North America,<=50K
41-60,?,194186,Middle,9,Married,?,Husband,White,Male,0,0,60,North America,<=50K
26-40,Employed,247053,Middle,9,Separated,Other-service,Not-in-family,White,Female,0,0,40,North America,<=50K
41-60,Employed,180599,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,55,North America,<=50K
26-40,Government,190330,High,10,Single,Other-service,Own-child,White,Female,0,0,10,North America,<=50K
26-40,Government,199450,High,10,Separated,Adm-clerical,Unmarried,Black,Male,0,0,40,North America,<=50K
26-40,Government,199539,High,10,Married,Protective-serv,Husband,White,Male,0,0,40,North America,>50K
0-25,?,94366,Middle,6,Single,?,Other-relative,White,Male,0,0,6,North America,<=50K
41-60,Self-Employed,29231,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,45,North America,>50K
41-60,Employed,33126,High,10,Married,Exec-managerial,Husband,White,Male,0,0,50,North America,<=50K
41-60,Employed,102085,Middle,9,Single,Machine-op-inspct,Unmarried,White,Female,0,0,40,North America,<=50K
26-40,Employed,212064,Higher,13,Married,Exec-managerial,Wife,White,Female,0,0,40,North America,>50K
41-60,Government,166774,Higher,14,Single,Prof-specialty,Not-in-family,White,Female,0,0,45,North America,>50K
61-100,Employed,95303,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,40,North America,>50K
0-25,?,379768,Middle,9,Single,?,Own-child,Other,Female,0,0,40,North America,<=50K
61-100,Self-Employed,247383,High,10,Married,Exec-managerial,Husband,White,Male,0,0,40,North America,>50K
41-60,Employed,229465,Higher,14,Married,Exec-managerial,Husband,White,Male,0,0,55,North America,>50K
26-40,Employed,135436,Higher,13,Married,Exec-managerial,Husband,White,Male,0,1977,60,North America,>50K
0-25,Employed,180052,High,10,Single,Transport-moving,Own-child,White,Male,0,0,30,North America,<=50K
0-25,Employed,214387,Middle,9,Single,Machine-op-inspct,Own-child,White,Male,0,0,40,North America,<=50K
41-60,Government,149337,Middle,9,Separated,Adm-clerical,Unmarried,White,Male,0,0,38,North America,<=50K
26-40,Employed,208326,Middle,9,Married,Exec-managerial,Husband,White,Male,3942,0,45,North America,<=50K
26-40,Employed,34374,Higher,15,Single,Prof-specialty,Not-in-family,White,Male,0,0,50,North America,<=50K
41-60,Self-Employed,58683,High,10,Married,Transport-moving,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,403037,Middle,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,North America,<=50K
41-60,Employed,32365,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,45,North America,>50K
41-60,Employed,155489,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,50,North America,>50K
26-40,Self-Employed,289886,Middle,9,Single,Other-service,Unmarried,Asian-Pac-Islander,Male,0,0,40,Asia,<=50K
26-40,Government,54684,Higher,15,Single,Exec-managerial,Not-in-family,White,Male,0,0,55,Other,<=50K
0-25,Employed,101549,High,10,Single,Other-service,Own-child,White,Male,0,0,15,North America,<=50K
41-60,Self-Employed,51579,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,60,North America,>50K
41-60,Employed,40151,High,10,Separated,Craft-repair,Not-in-family,White,Male,0,0,40,North America,>50K
26-40,Employed,244721,Higher,13,Married,Tech-support,Husband,White,Male,0,0,35,North America,>50K
41-60,Government,228372,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,48,North America,>50K
41-60,Government,236873,Higher,14,Married,Exec-managerial,Husband,Black,Male,0,0,40,North America,>50K
0-25,Employed,250249,High,10,Single,Adm-clerical,Own-child,White,Female,0,0,10,North America,<=50K
61-100,Employed,93202,Middle,9,Separated,Other-service,Not-in-family,White,Female,0,0,16,North America,<=50K
26-40,Employed,176723,High,10,Single,Sales,Unmarried,White,Female,0,0,25,North America,<=50K
41-60,Government,175526,High,10,Married,Other-service,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,91842,Higher,13,Single,Exec-managerial,Not-in-family,White,Female,0,0,30,North America,<=50K
41-60,Employed,71768,High,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,<=50K
41-60,Employed,181220,Higher,13,Married,Sales,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,204516,Middle,6,Single,Craft-repair,Not-in-family,White,Male,0,0,40,North America,<=50K
41-60,Self-Employed,89172,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,80,North America,<=50K
26-40,Government,143547,Higher,13,Single,Prof-specialty,Not-in-family,White,Female,0,0,40,North America,<=50K
26-40,Employed,310889,High,11,Married,Exec-managerial,Husband,White,Male,0,0,50,North America,>50K
26-40,Government,150324,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,216472,High,10,Single,Sales,Own-child,White,Female,0,0,25,North America,<=50K
61-100,Employed,212838,Middle,9,Married,Sales,Husband,White,Male,0,0,65,North America,>50K
41-60,Employed,168283,Middle,9,Married,Other-service,Husband,White,Male,0,0,40,North America,<=50K
26-40,Employed,187702,High,10,Single,Exec-managerial,Not-in-family,White,Male,0,0,50,North America,>50K
0-25,Employed,60661,Middle,9,Single,Handlers-cleaners,Own-child,White,Male,0,0,52,North America,<=50K
41-60,Employed,115284,Higher,13,Separated,Exec-managerial,Unmarried,White,Male,0,0,45,North America,>50K
61-100,Self-Employed,98350,Higher,16,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,40,Other,>50K
0-25,Employed,195372,Middle,7,Single,Other-service,Own-child,White,Female,0,0,20,North America,<=50K
61-100,?,81578,Middle,9,Married,?,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,111567,High,11,Single,Craft-repair,Not-in-family,White,Male,0,0,40,North America,<=50K
41-60,Employed,244572,Middle,9,Separated,Other-service,Not-in-family,Black,Female,0,0,37,North America,<=50K
41-60,Employed,230919,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,282604,High,10,Married,Protective-serv,Other-relative,White,Male,0,0,24,North America,<=50K
41-60,Employed,320196,High,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,Europe,<=50K
41-60,Employed,201466,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,45,North America,>50K
41-60,Government,254211,Higher,14,Widowed,Sales,Unmarried,White,Male,0,0,50,Other,>50K
41-60,Employed,599629,High,10,Married,Adm-clerical,Wife,Black,Female,0,0,40,North America,>50K
41-60,Government,219632,High,12,Separated,Exec-managerial,Not-in-family,White,Male,0,1408,40,North America,<=50K
26-40,Government,161631,High,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,North America,<=50K
0-25,Employed,202373,High,11,Single,Craft-repair,Own-child,Black,Male,0,0,40,North America,<=50K
41-60,Employed,169549,High,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,North America,<=50K
0-25,Employed,127185,High,10,Single,Prof-specialty,Own-child,White,Female,0,0,15,North America,<=50K
0-25,Employed,184277,Middle,9,Single,Sales,Own-child,White,Female,0,0,25,North America,<=50K
41-60,Employed,119751,Middle,9,Married,Priv-house-serv,Other-relative,Asian-Pac-Islander,Female,0,0,60,Asia,<=50K
0-25,Employed,294701,Middle,9,Single,Adm-clerical,Unmarried,White,Female,0,0,40,North America,<=50K
0-25,Employed,26842,High,10,Single,Sales,Not-in-family,White,Female,0,0,20,North America,<=50K
41-60,Government,114537,High,11,Married,Protective-serv,Husband,White,Male,0,0,40,North America,<=50K
41-60,Employed,126386,Middle,9,Separated,Machine-op-inspct,Own-child,White,Male,0,0,40,North America,<=50K
0-25,Employed,163787,Middle,9,Married,Exec-managerial,Wife,White,Female,0,0,40,North America,<=50K
41-60,Employed,98211,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,175509,Higher,13,Single,Prof-specialty,Not-in-family,White,Male,0,0,50,North America,<=50K
41-60,Employed,159854,Low,2,Married,Other-service,Husband,White,Male,0,0,40,North America,<=50K
41-60,Self-Employed,120920,Higher,14,Separated,Prof-specialty,Not-in-family,White,Female,0,0,35,North America,<=50K
0-25,Employed,187551,High,10,Single,Adm-clerical,Own-child,Black,Female,0,0,20,North America,<=50K
41-60,Government,27305,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,40,North America,>50K
26-40,Employed,216711,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,40,North America,>50K
41-60,Government,218596,High,11,Separated,Adm-clerical,Not-in-family,White,Female,0,0,40,North America,<=50K
41-60,Employed,280292,High,10,Married,Sales,Husband,White,Male,0,0,32,North America,<=50K
26-40,Employed,200496,Higher,13,Separated,Sales,Not-in-family,White,Male,0,0,40,North America,<=50K
41-60,Self-Employed,78090,High,10,Separated,Sales,Unmarried,White,Female,0,0,48,North America,<=50K
0-25,Employed,118693,High,11,Single,Tech-support,Not-in-family,White,Male,0,0,40,North America,<=50K
26-40,Self-Employed,203488,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,60,North America,<=50K
26-40,Government,172091,Middle,9,Single,Craft-repair,Unmarried,Black,Male,0,0,40,North America,<=50K
26-40,Employed,113364,Higher,13,Single,Prof-specialty,Not-in-family,White,Male,0,0,40,North America,>50K
61-100,Self-Employed,139889,High,10,Married,Farming-fishing,Husband,White,Male,0,0,74,North America,<=50K
41-60,Government,301638,Middle,8,Married,Transport-moving,Husband,White,Male,0,1579,40,North America,<=50K
26-40,Employed,110279,High,12,Separated,Prof-specialty,Unmarried,Black,Female,0,0,35,North America,<=50K
41-60,Employed,242859,High,10,Separated,Adm-clerical,Own-child,White,Male,0,0,40,Other,<=50K
0-25,Employed,132986,Middle,8,Single,Other-service,Own-child,White,Male,0,0,10,North America,<=50K
26-40,Employed,254439,Middle,6,Widowed,Transport-moving,Unmarried,Black,Male,114,0,40,North America,<=50K
41-60,Government,187462,High,11,Separated,Adm-clerical,Own-child,Black,Female,0,0,40,North America,<=50K
26-40,Employed,264961,Middle,9,Single,Craft-repair,Own-child,White,Male,0,0,45,North America,<=50K
61-100,?,148065,High,10,Married,?,Husband,White,Male,0,0,4,North America,>50K
41-60,Self-Employed,200949,Higher,13,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,50,Other,<=50K
41-60,Employed,47247,High,10,Married,Adm-clerical,Wife,White,Female,0,0,40,North America,<=50K
41-60,Government,571017,High,10,Married,Adm-clerical,Wife,White,Female,0,0,15,North America,<=50K
26-40,Employed,416577,Middle,9,Married,Craft-repair,Husband,Black,Male,2829,0,40,North America,<=50K
41-60,Government,296991,Higher,15,Married,Prof-specialty,Husband,White,Male,15024,0,40,North America,>50K
41-60,Government,45961,Higher,13,Married-spouse-absent,Prof-specialty,Not-in-family,White,Male,6849,0,40,North America,<=50K
41-60,Employed,302711,Middle,7,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,North America,<=50K
41-60,Self-Employed,50356,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,40,North America,<=50K
0-25,Employed,199336,High,10,Single,Machine-op-inspct,Own-child,White,Male,0,0,25,North America,<=50K
41-60,Employed,341178,Low,3,Married,Other-service,Husband,White,Male,0,0,44,North America,<=50K
41-60,Government,70240,High,10,Separated,Exec-managerial,Unmarried,Asian-Pac-Islander,Female,0,0,40,North America,<=50K
41-60,Employed,229394,Middle,9,Separated,Exec-managerial,Not-in-family,White,Female,0,0,40,North America,<=50K
41-60,Employed,390368,High,10,Married,Sales,Husband,Black,Male,15024,0,99,North America,>50K
41-60,Employed,82098,Middle,9,Married,Exec-managerial,Husband,Asian-Pac-Islander,Male,0,0,55,North America,<=50K
41-60,Employed,170411,Higher,13,Married,Protective-serv,Husband,White,Male,0,0,40,North America,>50K
0-25,Employed,109532,Middle,8,Single,Craft-repair,Own-child,White,Male,0,0,40,North America,<=50K
41-60,Employed,142682,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,30,Other,<=50K
26-40,Self-Employed,127651,Higher,13,Separated,Farming-fishing,Not-in-family,White,Male,0,0,60,North America,<=50K
