age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income
41-60,Employed,170988,Middle,9,Married,Sales,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,Self-Employed,150371,Middle,9,Single,Craft-repair,Not-in-family,White,Male,0,0,21-40,North America,<=50K
0-25,?,387871,Middle,6,Single,?,Own-child,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,206339,Middle,9,Married,Other-service,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Self-Employed,230168,High,10,Married,Sales,Husband,White,Male,0,0,61-100,North America,<=50K
41-60,Employed,171424,Higher,13,Married,Tech-support,Husband,White,Male,7298,0,41-60,North America,>50K
26-40,Employed,148581,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,41-60,North America,>50K
41-60,Government,89705,Higher,14,Married,Prof-specialty,Husband,White,Male,0,0,21-40,North America,>50K
41-60,Self-Employed,248406,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Government,72594,High,10,Married,Protective-serv,Husband,White,Male,0,0,41-60,North America,>50K
26-40,Government,137537,Higher,13,Separated,Prof-specialty,Unmarried,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,217274,High,10,Married,Machine-op-inspct,Husband,White,Male,0,0,41-60,North America,<=50K
0-25,Employed,69151,Middle,5,Single,Handlers-cleaners,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,205852,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,21-40,North America,>50K
26-40,Employed,201117,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,397307,Higher,14,Single,Exec-managerial,Not-in-family,White,Female,0,0,41-60,North America,<=50K
26-40,Employed,115422,Middle,9,Married,Farming-fishing,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Government,39815,Middle,6,Single,Other-service,Own-child,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,151584,High,10,Married,Other-service,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,164938,High,10,Single,Other-service,Own-child,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,253841,Middle,9,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,41-60,North America,<=50K
61-100,Employed,113323,Higher,13,Married,Prof-specialty,Husband,White,Male,20051,0,21-40,North America,>50K
0-25,Employed,229287,Higher,13,Single,Exec-managerial,Other-relative,White,Female,0,0,21-40,North America,<=50K
0-25,Employed,100790,Middle,9,Single,Prof-specialty,Not-in-family,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,331419,High,12,Single,Craft-repair,Not-in-family,White,Male,4787,0,41-60,North America,>50K
41-60,Employed,202226,High,10,Separated,Craft-repair,Own-child,White,Male,0,0,41-60,North America,>50K
41-60,Employed,220124,Middle,9,Separated,Craft-repair,Not-in-family,White,Male,0,0,21-40,North America,<=50K
41-60,Government,153908,Higher,14,Separated,Exec-managerial,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,180599,Higher,15,Married,Prof-specialty,Husband,White,Male,15024,0,41-60,North America,>50K
0-25,?,252046,Middle,9,Single,?,Own-child,White,Female,0,0,21-40,North America,<=50K
41-60,Self-Employed,160062,Middle,9,Married,Farming-fishing,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Self-Employed,148443,Middle,9,Married,Farming-fishing,Husband,White,Male,0,0,41-60,North America,<=50K
0-25,Employed,91733,Higher,13,Single,Tech-support,Own-child,White,Female,3325,0,21-40,North America,<=50K
26-40,Employed,176634,High,12,Single,Tech-support,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,165484,High,10,Married,Exec-managerial,Husband,White,Male,0,0,61-100,North America,>50K
0-25,Employed,44738,Middle,9,Single,Handlers-cleaners,Other-relative,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,130040,Middle,9,Separated,Handlers-cleaners,Not-in-family,White,Male,0,0,21-40,North America,<=50K
26-40,Self-Employed,234537,High,10,Married,Craft-repair,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,179016,Middle,9,Single,Machine-op-inspct,Not-in-family,Black,Male,0,0,21-40,North America,<=50K
26-40,Employed,335421,Higher,14,Single,Exec-managerial,Own-child,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,285060,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,>50K
0-25,Employed,130905,Higher,13,Single,Sales,Own-child,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,146325,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,41-60,North America,>50K
26-40,Employed,102821,Middle,8,Married,Protective-serv,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,?,137876,High,10,Single,?,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,388998,Higher,13,Single,Sales,Not-in-family,White,Male,13550,0,41-60,North America,>50K
26-40,Employed,82910,High,10,Married,Transport-moving,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,309122,Middle,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,532845,Low,2,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,>50K
0-25,Employed,55215,Higher,13,Single,Sales,Own-child,White,Male,0,0,41-60,North America,<=50K
26-40,Self-Employed,176357,Middle,9,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,185836,Higher,15,Married,Exec-managerial,Husband,White,Male,0,0,21-40,North America,>50K
26-40,Employed,224566,Middle,9,Single,Craft-repair,Unmarried,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,200040,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,41526,Higher,13,Single,Craft-repair,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,89598,High,10,Single,Adm-clerical,Unmarried,White,Female,0,0,41-60,North America,<=50K
26-40,Employed,323811,High,10,Married,Machine-op-inspct,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Government,30824,High,10,Separated,Adm-clerical,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,?,121942,Low,4,Married,?,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,125010,Middle,9,Single,Other-service,Own-child,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,53135,Middle,9,Single,Machine-op-inspct,Not-in-family,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,498328,Middle,6,Married,Transport-moving,Husband,Black,Male,0,0,21-40,North America,<=50K
41-60,Employed,604380,Middle,9,Married,Other-service,Husband,Black,Male,0,0,21-40,North America,<=50K
26-40,Employed,174327,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,41-60,North America,<=50K
61-100,Self-Employed,185039,Middle,9,Married,Exec-managerial,Husband,White,Male,9386,0,0-20,North America,>50K
41-60,Self-Employed,251240,Higher,14,Married,Sales,Husband,White,Male,0,0,21-40,North America,>50K
26-40,Employed,210541,Higher,13,Separated,Sales,Unmarried,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,172364,Middle,9,Separated,Exec-managerial,Not-in-family,White,Female,0,0,41-60,North America,<=50K
41-60,Self-Employed,138611,Middle,9,Married,Sales,Husband,White,Male,7688,0,41-60,North America,>50K
41-60,Employed,176227,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,21-40,Other,>50K
26-40,Employed,139647,High,10,Separated,Exec-managerial,Not-in-family,White,Female,0,0,21-40,North America,>50K
0-25,?,174461,Middle,9,Single,?,Own-child,White,Female,0,0,0-20,North America,<=50K
41-60,Employed,164427,Middle,9,Separated,Adm-clerical,Own-child,White,Female,0,0,41-60,North America,<=50K
41-60,Employed,205235,Middle,9,Married,Transport-moving,Husband,White,Male,0,0,41-60,North America,>50K
41-60,Self-Employed,192779,Higher,15,Married,Prof-specialty,Husband,White,Male,15024,0,41-60,North America,>50K
26-40,Employed,163434,Middle,9,Single,Craft-repair,Not-in-family,White,Male,0,0,41-60,North America,<=50K
0-25,Employed,264055,Higher,13,Single,Adm-clerical,Own-child,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,336215,High,12,Single,Adm-clerical,Not-in-family,White,Female,0,0,21-40,North America,<=50K
26-40,Government,78307,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Government,233059,High,11,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,22831,Middle,9,Single,Other-service,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,180181,Higher,14,Separated,Exec-managerial,Unmarried,White,Female,0,0,21-40,North America,<=50K
0-25,?,125905,High,10,Single,?,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,336793,Higher,13,Single,Adm-clerical,Other-relative,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,283969,Middle,9,Single,Machine-op-inspct,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Self-Employed,35595,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,41-60,North America,<=50K
0-25,Employed,410240,Middle,9,Single,Craft-repair,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Government,294400,Middle,9,Married,Protective-serv,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,65353,High,10,Separated,Transport-moving,Own-child,White,Male,3325,0,41-60,North America,<=50K
41-60,Employed,189719,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,>50K
0-25,Employed,23438,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,178037,Middle,9,Single,Sales,Unmarried,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,109815,High,10,Single,Adm-clerical,Not-in-family,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,197860,Middle,9,Single,Other-service,Not-in-family,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,271933,Middle,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,21-40,North America,<=50K
0-25,?,199609,High,10,Single,?,Own-child,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,92215,Middle,5,Separated,Craft-repair,Not-in-family,White,Female,0,0,21-40,North America,>50K
26-40,Employed,235393,Middle,9,Married,Craft-repair,Husband,Black,Male,0,0,21-40,North America,<=50K
41-60,Employed,151864,Middle,9,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,189277,Middle,9,Single,Machine-op-inspct,Unmarried,Black,Female,0,0,21-40,North America,<=50K
41-60,Employed,344572,Middle,9,Separated,Exec-managerial,Not-in-family,White,Female,0,0,21-40,North America,>50K
0-25,Employed,265356,High,10,Single,Sales,Other-relative,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,125120,High,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,41-60,North America,<=50K
0-25,Employed,60409,Middle,9,Single,Exec-managerial,Not-in-family,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,583755,Middle,9,Married,Adm-clerical,Husband,Black,Male,0,0,21-40,North America,>50K
26-40,Employed,306646,High,12,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,>50K
26-40,Employed,279580,Higher,13,Single,Sales,Not-in-family,White,Male,10520,0,41-60,North America,>50K
26-40,Employed,437909,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,420691,Low,2,Married,Other-service,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Government,94193,Middle,9,Separated,Adm-clerical,Unmarried,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,154076,Middle,9,Married,Prof-specialty,Husband,White,Male,7688,0,41-60,North America,>50K
41-60,Employed,145879,High,10,Married,Sales,Husband,White,Male,0,0,61-100,North America,<=50K
0-25,Employed,208946,Higher,13,Single,Sales,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,231826,Low,2,Married,Handlers-cleaners,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,178587,High,11,Separated,Adm-clerical,Not-in-family,White,Female,0,0,21-40,North America,<=50K
26-40,?,139770,High,11,Married,?,Wife,White,Female,0,0,0-20,North America,>50K
26-40,Employed,153869,Middle,9,Single,Handlers-cleaners,Own-child,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,88676,Middle,9,Single,Other-service,Own-child,White,Male,0,0,21-40,North America,<=50K
41-60,Government,151089,Middle,9,Married,Machine-op-inspct,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,30457,Higher,13,Married,Exec-managerial,Husband,White,Male,15024,0,21-40,North America,>50K
61-100,Self-Employed,213349,Middle,9,Married,Farming-fishing,Husband,White,Male,0,0,0-20,North America,<=50K
41-60,Employed,192776,Higher,13,Married,Prof-specialty,Husband,White,Male,0,0,41-60,North America,<=50K
61-100,Employed,192884,Higher,15,Married,Exec-managerial,Husband,White,Male,0,0,41-60,North America,<=50K
41-60,Government,510072,Higher,13,Married,Exec-managerial,Husband,White,Male,0,0,21-40,North America,>50K
26-40,Employed,178615,High,12,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,249956,High,10,Single,Adm-clerical,Own-child,White,Female,0,0,0-20,North America,<=50K
41-60,Employed,177705,Higher,13,Separated,Sales,Not-in-family,White,Male,0,0,41-60,North America,>50K
26-40,Employed,89735,Middle,9,Single,Craft-repair,Own-child,White,Male,0,1504,21-40,North America,<=50K
26-40,Employed,222548,Middle,9,Separated,Adm-clerical,Own-child,White,Female,0,0,21-40,North America,<=50K
41-60,Employed,271795,Middle,7,Separated,Craft-repair,Not-in-family,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,31801,Middle,9,Single,Handlers-cleaners,Other-relative,White,Male,0,0,41-60,North America,<=50K
41-60,Employed,189933,High,10,Married,Transport-moving,Husband,White,Male,0,0,61-100,North America,<=50K
26-40,?,501172,High,10,Married,?,Husband,White,Male,0,419,0-20,North America,<=50K
26-40,Employed,361497,Middle,9,Single,Transport-moving,Not-in-family,White,Male,0,0,61-100,North America,<=50K
0-25,Employed,150175,High,10,Single,Adm-clerical,Own-child,White,Female,0,0,0-20,North America,<=50K
41-60,Government,155106,High,11,Married,Exec-managerial,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,189916,High,10,Married,Sales,Wife,White,Female,0,0,21-40,North America,<=50K
0-25,Employed,324011,Middle,5,Single,Farming-fishing,Own-child,White,Male,0,0,0-20,North America,<=50K
26-40,Employed,105803,High,10,Married,Craft-repair,Husband,White,Male,0,0,41-60,North America,>50K
61-100,?,53588,Middle,9,Widowed,?,Not-in-family,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,107998,Middle,9,Separated,Machine-op-inspct,Own-child,White,Female,0,0,21-40,North America,<=50K
0-25,Employed,340567,Low,2,Single,Handlers-cleaners,Not-in-family,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,167777,Middle,7,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,228860,High,10,Married,Exec-managerial,Husband,White,Male,0,1887,41-60,North America,>50K
41-60,Self-Employed,40666,Higher,15,Married,Prof-specialty,Husband,White,Male,0,0,41-60,North America,>50K
41-60,Employed,277488,High,10,Married,Machine-op-inspct,Husband,White,Male,3103,0,21-40,North America,>50K
26-40,Employed,242984,Higher,13,Single,Sales,Not-in-family,White,Male,0,0,21-40,North America,<=50K
41-60,Government,236497,Higher,13,Married,Tech-support,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,?,312634,Middle,7,Single,?,Own-child,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,24292,Higher,13,Married,Sales,Husband,White,Male,0,0,41-60,North America,>50K
26-40,Employed,281982,High,10,Married,Prof-specialty,Husband,White,Male,0,0,21-40,North America,>50K
26-40,Self-Employed,348739,Higher,15,Married,Prof-specialty,Husband,White,Male,0,0,41-60,North America,>50K
41-60,Employed,194189,Low,4,Married,Handlers-cleaners,Husband,White,Male,0,0,21-40,North America,<=50K
0-25,Employed,329130,Middle,7,Separated,Other-service,Own-child,White,Female,0,0,21-40,North America,<=50K
26-40,Employed,62165,Middle,9,Single,Other-service,Own-child,Black,Male,0,0,21-40,North America,<=50K
26-40,Employed,224361,High,10,Married,Craft-repair,Husband,White,Male,0,0,21-40,North America,<=50K
41-60,Employed,34722,High,10,Married,Sales,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,175972,High,10,Married,Other-service,Wife,White,Female,0,0,21-40,North America,<=50K
26-40,Self-Employed,359428,Middle,9,Married,Sales,Husband,White,Male,0,0,41-60,North America,<=50K
0-25,Employed,268952,Middle,8,Single,Other-service,Own-child,White,Male,0,0,0-20,North America,<=50K
26-40,Employed,118799,Middle,9,Separated,Adm-clerical,Not-in-family,White,Female,0,0,21-40,North America,<=50K
26-40,Self-Employed,609789,High,11,Single,Craft-repair,Not-in-family,White,Male,0,0,21-40,North America,<=50K
26-40,Employed,123157,Middle,9,Single,Other-service,Not-in-family,Black,Male,0,0,21-40,North America,<=50K
26-40,Employed,138441,High,12,Married,Tech-support,Husband,White,Male,0,0,41-60,North America,<=50K
26-40,Employed,239753,Middle,9,Married,Adm-clerical,Wife,White,Female,0,2057,0-20,North America,<=50K
26-40,Employed,262158,Higher,13,Separated,Exec-managerial,Unmarried,White,Female,0,0,41-60,North America,<=50K
26-40,Employed,161016,High,10,Separated,Prof-specialty,Not-in-family,White,Female,0,0,21-40,North America,<=50K
